split,metric,mean,std,median,min,max,n_seeds,values
val,flag_low_confidence_no_class_set_rate,0.007892293407613667,0.009607336159041266,0.0041782729805013,0.0006963788300835,0.0188022284122562,3,"0.0042,0.0188,0.0007"
val,flag_pair_ambiguity_c3_c4_count,240.66666666666666,20.502032419575706,252.0,217.0,253.0,3,"217.0000,252.0000,253.0000"
val,flag_pair_ambiguity_c3_c4_rate,0.1675951717734447,0.014277181350679423,0.1754874651810584,0.1511142061281337,0.176183844011142,3,"0.1511,0.1755,0.1762"
val,flag_pair_plus_c2_absorption_count,241.0,20.808652046684813,252.0,217.0,254.0,3,"217.0000,252.0000,254.0000"
val,flag_pair_plus_c2_absorption_rate,0.1678272980501392,0.014490704767886326,0.1754874651810584,0.1511142061281337,0.1768802228412256,3,"0.1511,0.1755,0.1769"
val,flag_posture_unknown_count,0.0,0.0,0.0,0.0,0.0,3,"0.0000,0.0000,0.0000"
val,flag_posture_unknown_rate,0.0,0.0,0.0,0.0,0.0,3,"0.0000,0.0000,0.0000"
val,flag_within_group_ambiguity_c1_c5_c6_count,671.3333333333334,28.74601421646718,681.0,639.0,694.0,3,"694.0000,639.0000,681.0000"
val,flag_within_group_ambiguity_c1_c5_c6_rate,0.4675023212627669,0.02001811574962895,0.4742339832869081,0.4449860724233983,0.4832869080779944,3,"0.4833,0.4450,0.4742"
val,level_confident_count,263.3333333333333,26.08320021265284,257.0,241.0,292.0,3,"292.0000,257.0000,241.0000"
val,level_confident_rate,0.1833797585886722,0.01816378844892261,0.1789693593314763,0.1678272980501392,0.2033426183844011,3,"0.2033,0.1790,0.1678"
val,level_hedged_count,1090.3333333333333,26.501572280401277,1082.0,1069.0,1120.0,3,"1069.0000,1082.0000,1120.0000"
val,level_hedged_rate,0.7592850510677808,0.018455133900000902,0.7534818941504178,0.7444289693593314,0.7799442896935933,3,"0.7444,0.7535,0.7799"
val,level_low_count,65.66666666666667,2.8867513459481287,64.0,64.0,69.0,3,"64.0000,64.0000,69.0000"
val,level_low_rate,0.04572887650882074,0.002010272525033558,0.0445682451253481,0.0445682451253481,0.048050139275766,3,"0.0446,0.0446,0.0481"
val,level_no_call_count,16.666666666666668,14.364307617610162,11.0,6.0,33.0,3,"11.0000,33.0000,6.0000"
val,level_no_call_rate,0.011606313834726033,0.010002999733711817,0.0076601671309192,0.0041782729805013,0.0229805013927576,3,"0.0077,0.0230,0.0042"
val,no_call_count,16.666666666666668,14.364307617610162,11.0,6.0,33.0,3,"11.0000,33.0000,6.0000"
val,no_call_rate,0.011606313834726033,0.010002999733711817,0.0076601671309192,0.0041782729805013,0.0229805013927576,3,"0.0077,0.0230,0.0042"
